<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.11	01:00:00	14709.03	14722.78	14666.29	14671.67	3736	0	200
2022.02.11	02:00:00	14672.17	14678.66	14629.91	14657.36	4529	0	200
2022.02.11	03:00:00	14657.61	14698.97	14637.66	14680.24	4484	0	200
2022.02.11	04:00:00	14680.49	14683.37	14643.42	14672.17	3676	0	200
2022.02.11	05:00:00	14672.54	14675.42	14630.96	14657.16	3444	0	200
2022.02.11	06:00:00	14657.03	14659.41	14587.89	14597.38	3605	0	200
2022.02.11	07:00:00	14596.75	14599.42	14539.07	14555.18	4095	0	200
2022.02.11	08:00:00	14553.93	14587.90	14544.96	14583.35	3387	0	200
2022.02.11	09:00:00	14582.35	14622.20	14581.22	14620.67	4576	0	200
2022.02.11	10:00:00	14620.92	14674.69	14602.50	14606.52	7230	0	200
2022.02.11	11:00:00	14606.51	14652.63	14582.56	14596.68	5892	0	200
2022.02.11	12:00:00	14596.55	14627.41	14594.51	14622.21	4957	0	200
2022.02.11	13:00:00	14621.95	14623.87	14582.75	14609.09	5387	0	200
2022.02.11	14:00:00	14609.82	14711.29	14608.93	14679.48	6385	0	200
2022.02.11	15:00:00	14680.61	14748.14	14663.95	14728.75	6752	0	200
2022.02.11	16:00:00	14730.00	14776.83	14638.55	14650.62	8695	0	100
2022.02.11	17:00:00	14650.49	14734.42	14602.75	14631.12	10838	0	100
2022.02.11	18:00:00	14631.49	14682.87	14537.71	14574.72	10269	0	100
2022.02.11	19:00:00	14573.97	14609.78	14517.57	14521.85	9583	0	100
2022.02.11	20:00:00	14521.22	14558.29	14321.83	14335.26	10416	0	100
2022.02.11	21:00:00	14334.64	14404.30	14219.65	14274.36	11260	0	100
2022.02.11	22:00:00	14274.10	14349.46	14191.59	14248.28	11018	0	100
2022.02.11	23:00:00	14248.15	14252.41	14220.18	14249.65	1964	0	200
2022.02.14	01:00:00	14260.39	14271.14	14194.03	14255.52	5075	0	200
2022.02.14	02:00:00	14255.77	14285.38	14225.55	14262.95	5477	0	200
2022.02.14	03:00:00	14263.07	14279.07	14222.12	14236.25	5710	0	200
2022.02.14	04:00:00	14236.37	14265.04	14214.33	14255.53	4599	0	200
2022.02.14	05:00:00	14255.66	14296.50	14237.76	14292.25	4141	0	200
2022.02.14	06:00:00	14292.37	14296.13	14265.70	14283.19	2833	0	200
2022.02.14	07:00:00	14282.44	14302.34	14244.05	14252.30	3918	0	200
2022.02.14	08:00:00	14254.30	14275.79	14233.10	14274.75	3814	0	200
2022.02.14	09:00:00	14273.63	14302.22	14226.70	14272.35	5191	0	200
2022.02.14	10:00:00	14271.34	14276.93	14078.66	14094.73	9442	0	200
2022.02.14	11:00:00	14094.22	14128.94	14053.44	14085.80	8426	0	200
2022.02.14	12:00:00	14086.03	14138.70	14037.47	14107.44	7460	0	200
2022.02.14	13:00:00	14107.21	14132.66	14072.70	14114.33	6868	0	200
2022.02.14	14:00:00	14116.33	14270.90	14072.47	14239.75	8090	0	200
2022.02.14	15:00:00	14240.13	14273.48	14170.89	14191.25	8528	0	200
2022.02.14	16:00:00	14191.22	14342.65	14178.08	14295.63	9678	0	100
2022.02.14	17:00:00	14298.25	14331.87	14218.04	14281.24	10942	0	100
2022.02.14	18:00:00	14282.11	14387.71	14269.11	14351.19	10207	0	100
2022.02.14	19:00:00	14350.94	14404.84	14335.04	14360.24	9045	0	100
2022.02.14	20:00:00	14360.11	14383.93	14151.70	14151.83	9566	0	100
2022.02.14	21:00:00	14153.09	14275.60	14114.96	14244.00	10623	0	100
2022.02.14	22:00:00	14243.62	14305.54	14185.49	14270.18	10581	0	100
2022.02.14	23:00:00	14269.05	14288.08	14257.72	14270.00	2382	0	200
2022.02.15	01:00:00	14269.54	14312.66	14269.29	14309.54	2635	0	200
2022.02.15	02:00:00	14309.41	14322.91	14263.18	14296.59	4579	0	200
2022.02.15	03:00:00	14296.84	14305.22	14274.84	14304.24	4665	0	200
2022.02.15	04:00:00	14303.49	14343.47	14301.24	14329.85	3621	0	200
2022.02.15	05:00:00	14330.35	14330.35	14298.00	14304.86	3187	0	200
2022.02.15	06:00:00	14305.11	14308.85	14277.86	14297.48	3074	0	200
2022.02.15	07:00:00	14297.35	14297.48	14234.49	14256.85	4879	0	200
2022.02.15	08:00:00	14256.97	14287.59	14252.47	14278.88	3360	0	200
2022.02.15	09:00:00	14280.38	14307.10	14250.48	14269.40	4670	0	200
2022.02.15	10:00:00	14269.15	14504.74	14257.13	14479.20	8793	0	200
2022.02.15	11:00:00	14478.83	14545.40	14475.33	14517.62	7129	0	200
2022.02.15	12:00:00	14518.50	14552.56	14499.24	14531.66	6451	0	200
2022.02.15	13:00:00	14531.28	14585.51	14527.65	14558.12	5723	0	200
2022.02.15	14:00:00	14557.62	14583.60	14538.49	14561.24	6665	0	200
2022.02.15	15:00:00	14560.24	14572.70	14472.57	14483.72	6971	0	200
2022.02.15	16:00:00	14483.29	14531.92	14456.71	14511.54	9057	0	100
2022.02.15	17:00:00	14512.17	14556.45	14463.65	14532.54	10126	0	100
2022.02.15	18:00:00	14533.54	14573.85	14521.22	14559.95	9082	0	100
2022.02.15	19:00:00	14559.46	14569.29	14438.80	14478.12	9266	0	100
2022.02.15	20:00:00	14478.74	14557.58	14472.19	14551.53	8429	0	100
2022.02.15	21:00:00	14552.02	14580.06	14513.87	14572.40	8772	0	100
2022.02.15	22:00:00	14572.62	14623.49	14535.40	14618.23	9458	0	100
2022.02.15	23:00:00	14618.36	14618.36	14574.02	14590.90	2854	0	200
2022.02.16	01:00:00	14595.26	14597.14	14565.27	14570.02	2921	0	200
2022.02.16	02:00:00	14569.27	14574.77	14555.96	14558.22	3712	0	200
2022.02.16	03:00:00	14558.10	14577.21	14556.84	14569.67	3857	0	200
2022.02.16	04:00:00	14569.80	14582.30	14561.31	14568.15	3489	0	200
2022.02.16	05:00:00	14568.03	14572.41	14554.60	14562.66	2742	0	200
2022.02.16	06:00:00	14562.53	14573.63	14559.23	14571.93	1999	0	200
2022.02.16	07:00:00	14573.18	14587.23	14571.56	14578.80	3144	0	200
2022.02.16	08:00:00	14578.92	14592.56	14571.20	14587.87	2912	0	200
2022.02.16	09:00:00	14587.25	14601.80	14575.29	14591.49	4015	0	200
2022.02.16	10:00:00	14591.62	14670.15	14561.36	14636.02	7770	0	200
2022.02.16	11:00:00	14642.78	14675.46	14607.03	14612.60	6914	0	200
2022.02.16	12:00:00	14612.47	14622.14	14572.81	14599.68	6328	0	200
2022.02.16	13:00:00	14599.81	14622.11	14588.61	14614.69	5408	0	200
2022.02.16	14:00:00	14614.35	14630.00	14563.21	14578.66	6190	0	200
2022.02.16	15:00:00	14578.96	14612.84	14522.62	14533.69	6764	0	200
2022.02.16	16:00:00	14533.39	14538.58	14389.60	14415.39	9143	0	100
2022.02.16	17:00:00	14409.40	14474.76	14394.18	14453.33	10272	0	100
2022.02.16	18:00:00	14454.71	14487.03	14431.02	14467.21	9439	0	100
2022.02.16	19:00:00	14466.58	14482.08	14396.27	14423.42	9087	0	100
2022.02.16	20:00:00	14423.17	14451.29	14407.04	14435.08	8526	0	100
2022.02.16	21:00:00	14435.33	14611.98	14402.35	14592.61	10418	0	100
2022.02.16	22:00:00	14593.74	14650.26	14587.79	14608.76	9825	0	100
2022.02.16	23:00:00	14606.88	14617.88	14584.28	14598.50	3088	0	200
2022.02.17	01:00:00	14595.83	14624.45	14572.59	14577.59	3693	0	200
2022.02.17	02:00:00	14577.34	14586.39	14566.27	14576.62	3962	0	200
2022.02.17	03:00:00	14576.75	14589.41	14571.37	14581.49	3839	0	200
2022.02.17	04:00:00	14581.37	14601.41	14579.12	14599.12	3099	0	200
2022.02.17	05:00:00	14598.75	14605.63	14519.02	14522.04	3141	0	200
2022.02.17	06:00:00	14521.41	14521.41	14447.54	14491.55	6419	0	200
2022.02.17	07:00:00	14491.80	14541.86	14480.93	14525.73	5277	0	200
2022.02.17	08:00:00	14525.86	14551.45	14497.99	14525.88	4193	0	200
2022.02.17	09:00:00	14526.75	14564.65	14520.04	14551.93	4886	0	200
2022.02.17	10:00:00	14552.06	14587.98	14475.36	14513.16	8559	0	200
2022.02.17	11:00:00	14514.17	14531.98	14481.05	14503.54	6534	0	200
2022.02.17	12:00:00	14503.42	14528.00	14497.24	14511.45	5515	0	200
2022.02.17	13:00:00	14511.71	14521.22	14491.01	14512.41	5147	0	200
2022.02.17	14:00:00	14513.54	14560.60	14511.01	14551.23	5681	0	200
2022.02.17	15:00:00	14551.34	14569.95	14450.59	14464.81	7176	0	200
2022.02.17	16:00:00	14465.06	14505.80	14384.62	14410.17	9324	0	100
2022.02.17	17:00:00	14410.18	14437.63	14330.48	14369.08	10241	0	100
2022.02.17	18:00:00	14368.83	14417.83	14357.40	14368.27	9421	0	100
2022.02.17	19:00:00	14369.02	14378.20	14323.63	14357.98	8894	0	100
2022.02.17	20:00:00	14357.35	14360.07	14294.73	14312.35	8808	0	100
2022.02.17	21:00:00	14312.09	14312.09	14243.60	14245.12	8936	0	100
2022.02.17	22:00:00	14245.27	14253.20	14156.61	14172.46	9851	0	100
2022.02.17	23:00:00	14175.80	14182.01	14141.77	14165.50	3362	0	100
2022.02.18	01:00:00	14164.49	14192.49	14144.86	14181.11	3982	0	200
2022.02.18	02:00:00	14180.99	14192.74	14137.26	14167.25	5081	0	200
2022.02.18	03:00:00	14167.13	14297.61	14153.32	14279.82	6004	0	200
2022.02.18	04:00:00	14280.45	14291.10	14253.74	14274.35	4925	0	200
2022.02.18	05:00:00	14274.73	14305.60	14266.47	14288.47	4126	0	200
2022.02.18	06:00:00	14287.97	14305.26	14277.10	14279.51	3694	0	200
2022.02.18	07:00:00	14280.13	14290.14	14264.12	14269.99	3372	0	200
2022.02.18	08:00:00	14269.74	14271.42	14244.72	14251.80	3769	0	200
2022.02.18	09:00:00	14251.93	14266.63	14235.11	14248.66	4763	0	200
2022.02.18	10:00:00	14248.28	14295.14	14242.98	14262.53	7421	0	200
2022.02.18	11:00:00	14262.16	14280.22	14231.87	14277.81	6210	0	200
2022.02.18	12:00:00	14278.32	14287.39	14256.37	14270.38	5558	0	200
2022.02.18	13:00:00	14270.14	14282.72	14237.54	14253.91	5232	0	200
2022.02.18	14:00:00	14254.61	14275.19	14245.08	14271.93	5219	0	200
2022.02.18	15:00:00	14270.79	14279.39	14137.27	14189.73	8005	0	200
2022.02.18	16:00:00	14189.78	14228.11	14097.48	14192.88	9352	0	100
2022.02.18	17:00:00	14192.95	14202.83	14042.70	14056.46	10580	0	100
2022.02.18	18:00:00	14055.40	14072.33	13970.47	13984.34	10283	0	100
2022.02.18	19:00:00	13983.47	14064.43	13949.22	13953.89	10075	0	100
2022.02.18	20:00:00	13954.64	14017.48	13915.78	13997.99	9738	0	100
2022.02.18	21:00:00	13997.10	14137.98	13990.19	14114.97	9871	0	100
2022.02.18	22:00:00	14114.47	14151.78	13971.09	14014.50	10792	0	100
2022.02.18	23:00:00	14014.50	14048.06	14010.12	14029.35	1763	0	200
2022.02.21	01:00:00	13962.20	13962.95	13849.32	13861.57	4977	0	200
2022.02.21	02:00:00	13861.32	13993.95	13819.07	13975.33	5704	0	200
2022.02.21	03:00:00	13974.45	14093.71	13933.45	14066.96	6078	0	200
2022.02.21	04:00:00	14067.96	14084.46	14056.33	14071.70	4007	0	200
2022.02.21	05:00:00	14071.83	14082.70	14010.50	14026.70	3560	0	200
2022.02.21	06:00:00	14025.95	14073.95	14019.08	14067.58	2931	0	200
2022.02.21	07:00:00	14067.33	14085.70	14057.08	14070.20	3755	0	200
2022.02.21	08:00:00	14070.33	14149.45	14068.33	14131.33	3616	0	200
2022.02.21	09:00:00	14132.20	14165.70	14098.45	14104.20	5465	0	200
2022.02.21	10:00:00	14102.70	14118.21	14033.70	14045.22	7064	0	200
2022.02.21	11:00:00	14046.18	14049.43	13974.57	13985.58	5477	0	200
2022.02.21	12:00:00	13985.59	14003.30	13966.95	13987.04	5010	0	200
2022.02.21	13:00:00	13987.16	14000.67	13893.31	13935.19	5681	0	200
2022.02.21	14:00:00	13933.94	13936.72	13833.15	13868.25	6085	0	200
2022.02.21	15:00:00	13866.25	13885.31	13785.05	13844.43	7203	0	200
2022.02.21	16:00:00	13844.31	13899.81	13812.14	13839.10	7532	0	100
2022.02.21	17:00:00	13838.98	13882.60	13797.25	13828.66	6904	0	100
2022.02.21	18:00:00	13828.91	13829.99	13759.13	13776.01	5984	0	100
2022.02.21	19:00:00	13776.29	13802.76	13758.67	13761.87	5013	0	100
2022.02.22	01:00:00	13688.25	13716.00	13590.25	13688.00	7036	0	200
2022.02.22	02:00:00	13691.13	13743.75	13641.88	13720.13	6301	0	200
2022.02.22	03:00:00	13718.75	13746.50	13671.75	13698.63	7138	0	200
2022.02.22	04:00:00	13697.25	13717.25	13665.00	13682.63	5647	0	200
2022.02.22	05:00:00	13683.13	13685.88	13648.00	13672.00	5109	0	200
2022.02.22	06:00:00	13672.25	13710.88	13672.25	13698.38	4204	0	200
2022.02.22	07:00:00	13699.00	13730.50	13694.00	13705.50	4452	0	200
2022.02.22	08:00:00	13705.00	13755.88	13661.88	13700.63	5357	0	200
2022.02.22	09:00:00	13700.38	13728.13	13625.13	13628.13	7432	0	200
2022.02.22	10:00:00	13628.25	13746.20	13622.41	13740.19	8941	0	200
2022.02.22	11:00:00	13740.18	13774.63	13706.18	13731.20	7767	0	200
2022.02.22	12:00:00	13732.84	13973.38	13729.44	13930.32	8309	0	200
2022.02.22	13:00:00	13931.27	13940.92	13872.15	13916.65	7656	0	200
2022.02.22	14:00:00	13916.15	13964.25	13882.98	13945.58	7337	0	200
2022.02.22	15:00:00	13945.47	13957.89	13897.68	13945.29	7072	0	200
2022.02.22	16:00:00	13943.54	14105.60	13871.88	14029.38	8965	0	100
2022.02.22	17:00:00	14030.38	14117.00	13944.90	13951.98	10854	0	100
2022.02.22	18:00:00	13953.48	13970.12	13841.77	13878.73	10316	0	100
2022.02.22	19:00:00	13877.73	13915.25	13820.60	13839.79	9832	0	100
2022.02.22	20:00:00	13840.04	13864.55	13753.33	13769.92	9677	0	100
2022.02.22	21:00:00	13769.29	13962.77	13718.11	13929.87	10660	0	100
2022.02.22	22:00:00	13931.50	14016.36	13817.25	13872.21	10950	0	100
2022.02.22	23:00:00	13870.09	13954.17	13870.09	13926.30	3600	0	200
2022.02.23	01:00:00	13932.80	13994.17	13922.68	13977.67	3722	0	200
2022.02.23	02:00:00	13978.92	13984.42	13962.88	13981.40	3227	0	200
2022.02.23	03:00:00	13981.27	13984.02	13918.43	13944.80	4111	0	200
2022.02.23	04:00:00	13945.55	13957.30	13920.61	13933.11	3542	0	200
2022.02.23	05:00:00	13933.23	13965.81	13917.95	13963.06	3366	0	200
2022.02.23	06:00:00	13963.69	13980.06	13951.19	13978.31	3122	0	200
2022.02.23	07:00:00	13977.81	13993.33	13958.70	13961.95	3096	0	200
2022.02.23	08:00:00	13961.33	13981.37	13942.08	13944.58	3558	0	200
2022.02.23	09:00:00	13944.70	13983.34	13930.91	13971.86	5037	0	200
2022.02.23	10:00:00	13973.36	14030.86	13949.00	14019.34	7706	0	200
2022.02.23	11:00:00	14019.59	14072.35	14019.59	14033.96	6439	0	200
2022.02.23	12:00:00	14034.26	14045.04	13987.21	14009.32	6642	0	200
2022.02.23	13:00:00	14009.68	14014.05	13957.34	13964.88	6386	0	200
2022.02.23	14:00:00	13968.63	14037.57	13958.18	14027.89	6061	0	200
2022.02.23	15:00:00	14028.13	14039.01	13991.03	14024.30	5893	0	200
2022.02.23	16:00:00	14024.18	14036.00	13897.65	13910.67	8733	0	100
2022.02.23	17:00:00	13909.68	13909.68	13761.22	13786.88	10673	0	100
2022.02.23	18:00:00	13787.13	13837.03	13725.33	13817.49	10238	0	100
2022.02.23	19:00:00	13818.49	13870.40	13760.05	13772.27	9620	0	100
2022.02.23	20:00:00	13772.64	13772.77	13660.55	13691.15	9698	0	100
2022.02.23	21:00:00	13690.27	13714.42	13577.08	13596.90	10207	0	100
2022.02.23	22:00:00	13597.02	13605.57	13503.14	13515.06	10435	0	100
2022.02.23	23:00:00	13516.68	13545.84	13478.73	13494.90	4012	0	100
2022.02.24	01:00:00	13487.34	13522.21	13462.34	13505.34	5180	0	200
2022.02.24	02:00:00	13504.84	13519.59	13385.50	13389.25	6620	0	200
2022.02.24	03:00:00	13390.37	13469.95	13363.80	13435.05	6526	0	200
2022.02.24	04:00:00	13435.55	13448.55	13325.78	13334.82	6487	0	200
2022.02.24	05:00:00	13333.82	13345.41	13110.59	13131.38	8664	0	200
2022.02.24	06:00:00	13132.01	13213.61	13119.39	13198.09	7325	0	200
2022.02.24	07:00:00	13198.20	13210.45	13138.24	13172.64	7262	0	200
2022.02.24	08:00:00	13171.89	13228.88	13118.34	13141.80	6313	0	200
2022.02.24	09:00:00	13142.42	13170.09	13031.11	13096.02	8312	0	200
2022.02.24	10:00:00	13096.39	13219.78	13081.67	13199.00	9333	0	200
2022.02.24	11:00:00	13198.99	13253.90	13145.99	13163.59	8278	0	200
2022.02.24	12:00:00	13163.73	13222.30	13119.79	13144.02	7743	0	200
2022.02.24	13:00:00	13144.27	13164.64	13074.05	13161.39	8624	0	200
2022.02.24	14:00:00	13160.15	13161.89	13057.73	13086.90	8289	0	200
2022.02.24	15:00:00	13086.27	13152.36	13031.75	13101.58	8507	0	200
2022.02.24	16:00:00	13101.33	13367.42	13064.02	13345.28	10320	0	100
2022.02.24	17:00:00	13343.66	13503.02	13253.56	13458.61	11558	0	100
2022.02.24	18:00:00	13460.36	13568.22	13426.58	13549.95	11095	0	100
2022.02.24	19:00:00	13549.45	13560.72	13412.00	13463.05	10606	0	100
2022.02.24	20:00:00	13462.80	13707.04	13447.84	13608.51	10622	0	100
2022.02.24	21:00:00	13607.89	13807.83	13565.02	13779.09	11043	0	100
2022.02.24	22:00:00	13778.84	13987.99	13761.63	13970.80	10499	0	100
2022.02.24	23:00:00	13970.57	13970.57	13896.58	13915.30	4114	0	100
2022.02.25	01:00:00	13914.60	13919.73	13842.86	13865.48	5213	0	200
2022.02.25	02:00:00	13865.36	13946.47	13865.36	13877.55	6242	0	200
2022.02.25	03:00:00	13879.18	13913.30	13822.82	13859.66	6267	0	200
2022.02.25	04:00:00	13859.53	13866.94	13812.49	13837.26	4961	0	200
2022.02.25	05:00:00	13836.63	13898.84	13814.70	13888.46	5150	0	200
2022.02.25	06:00:00	13888.58	13924.70	13861.46	13877.33	4732	0	200
2022.02.25	07:00:00	13876.96	13883.68	13839.08	13861.39	4719	0	200
2022.02.25	08:00:00	13861.89	13873.58	13847.80	13861.47	3953	0	200
2022.02.25	09:00:00	13861.60	13891.17	13814.19	13859.69	6565	0	200
2022.02.25	10:00:00	13860.81	13862.56	13767.33	13803.71	9405	0	200
2022.02.25	11:00:00	13804.47	13893.89	13773.94	13870.25	8526	0	200
2022.02.25	12:00:00	13868.50	13929.53	13864.00	13911.42	7529	0	200
2022.02.25	13:00:00	13911.43	13944.10	13838.46	13897.95	7877	0	200
2022.02.25	14:00:00	13900.65	14030.25	13890.35	14010.13	7067	0	200
2022.02.25	15:00:00	14009.63	14112.26	13985.17	14045.94	8219	0	200
2022.02.25	16:00:00	14045.81	14053.01	13868.26	13878.31	9810	0	100
2022.02.25	17:00:00	13878.56	14096.46	13841.52	14066.15	10870	0	100
2022.02.25	18:00:00	14064.53	14171.44	14028.12	14169.66	9965	0	100
2022.02.25	19:00:00	14170.41	14183.69	14062.56	14087.95	9421	0	100
2022.02.25	20:00:00	14088.45	14156.44	14045.40	14116.73	9607	0	100
2022.02.25	21:00:00	14119.22	14162.35	14070.61	14115.97	9853	0	100
2022.02.25	22:00:00	14116.47	14193.52	14081.66	14188.40	9918	0	100
2022.02.25	23:00:00	14188.40	14203.16	14182.03	14192.07	1574	0	200
2022.02.28	01:00:00	13878.80	13898.07	13693.07	13861.57	6615	0	200
2022.02.28	02:00:00	13861.32	13868.57	13821.20	13852.75	5724	0	200
2022.02.28	03:00:00	13852.87	13961.02	13843.01	13843.51	6462	0	200
2022.02.28	04:00:00	13843.26	13868.28	13770.76	13806.01	5651	0	200
2022.02.28	05:00:00	13806.14	13811.76	13761.78	13774.65	5028	0	200
2022.02.28	06:00:00	13775.02	13848.38	13774.52	13817.03	4347	0	200
2022.02.28	07:00:00	13815.78	13887.77	13814.28	13867.75	4353	0	200
2022.02.28	08:00:00	13866.88	13894.37	13851.53	13868.35	3888	0	200
2022.02.28	09:00:00	13869.47	14024.84	13857.05	13992.36	7759	0	200
2022.02.28	10:00:00	13996.61	14023.58	13919.04	13955.77	8506	0	200
2022.02.28	11:00:00	13956.53	14056.40	13951.40	13986.14	7112	0	200
2022.02.28	12:00:00	13988.00	14018.89	13952.15	14010.41	6388	0	200
2022.02.28	13:00:00	14009.67	14039.65	13969.40	13995.91	6205	0	200
2022.02.28	14:00:00	13995.41	14073.37	13994.54	14022.39	6794	0	200
2022.02.28	15:00:00	14021.52	14036.26	13976.41	14006.76	6841	0	200
2022.02.28	16:00:00	14007.01	14152.23	13994.99	14150.11	9119	0	100
2022.02.28	17:00:00	14148.86	14241.55	14041.00	14220.69	10500	0	100
2022.02.28	18:00:00	14221.94	14295.64	14196.00	14262.73	10068	0	100
2022.02.28	19:00:00	14262.11	14276.49	14075.76	14116.21	9670	0	100
2022.02.28	20:00:00	14114.83	14186.98	14085.84	14146.08	9734	0	100
2022.02.28	21:00:00	14145.21	14145.21	14004.04	14085.33	10323	0	100
2022.02.28	22:00:00	14083.46	14244.01	14030.32	14238.41	10364	0	100
2022.02.28	23:00:00	14239.41	14239.41	14209.78	14224.13	2914	0	200
2022.03.01	01:00:00	14224.09	14274.72	14210.22	14262.34	2992	0	200
2022.03.01	02:00:00	14262.47	14270.47	14192.88	14214.49	4297	0	200
2022.03.01	03:00:00	14214.99	14241.74	14202.13	14207.99	3923	0	200
2022.03.01	04:00:00	14208.12	14221.01	14179.75	14214.62	3284	0	200
2022.03.01	05:00:00	14214.87	14218.51	14191.50	14200.33	2896	0	200
2022.03.01	06:00:00	14199.58	14228.70	14190.20	14227.33	2612	0	200
2022.03.01	07:00:00	14227.08	14228.05	14195.71	14216.08	3445	0	200
2022.03.01	08:00:00	14218.08	14262.71	14212.50	14255.24	3542	0	200
2022.03.01	09:00:00	14255.61	14332.33	14250.98	14280.77	5677	0	200
2022.03.01	10:00:00	14281.39	14313.22	14173.50	14204.61	8464	0	200
2022.03.01	11:00:00	14204.30	14215.44	14113.58	14120.46	7758	0	200
2022.03.01	12:00:00	14119.38	14161.92	14087.53	14156.86	7332	0	200
2022.03.01	13:00:00	14156.49	14171.44	14075.20	14099.27	6792	0	200
2022.03.01	14:00:00	14100.10	14157.66	14097.16	14124.07	6857	0	200
2022.03.01	15:00:00	14123.70	14214.34	14100.14	14187.45	7688	0	200
2022.03.01	16:00:00	14187.86	14258.55	14161.11	14205.78	8923	0	100
2022.03.01	17:00:00	14219.03	14278.02	14139.05	14157.32	10886	0	100
2022.03.01	18:00:00	14158.06	14216.51	14025.61	14042.56	10338	0	100
2022.03.01	19:00:00	14041.31	14109.87	14005.61	14095.91	9548	0	100
2022.03.01	20:00:00	14094.92	14124.15	13979.58	14016.83	9992	0	100
2022.03.01	21:00:00	14017.19	14072.20	13971.15	14005.96	9857	0	100
2022.03.01	22:00:00	14007.96	14104.11	13907.57	14009.26	10048	0	100
2022.03.01	23:00:00	14011.50	14051.00	13996.61	14032.50	3562	0	100
2022.03.02	01:00:00	14026.01	14057.26	14013.63	14057.01	3405	0	200
2022.03.02	02:00:00	14056.88	14071.39	14036.26	14051.26	4682	0	200
2022.03.02	03:00:00	14051.38	14066.75	14011.50	14021.50	4708	0	200
2022.03.02	04:00:00	14021.00	14031.46	13977.36	14027.08	4722	0	200
2022.03.02	05:00:00	14027.21	14053.97	14022.73	14048.72	3569	0	200
2022.03.02	06:00:00	14048.97	14074.98	14035.10	14072.33	2675	0	200
2022.03.02	07:00:00	14071.98	14099.94	14064.09	14072.65	3789	0	200
2022.03.02	08:00:00	14071.15	14076.01	14001.53	14011.41	3145	0	200
2022.03.02	09:00:00	14009.41	14019.28	13916.89	13973.94	6690	0	200
2022.03.02	10:00:00	13976.19	14063.52	13946.73	13992.50	9095	0	200
2022.03.02	11:00:00	13992.01	14123.02	13969.79	14096.11	8224	0	200
2022.03.02	12:00:00	14096.36	14148.26	14079.09	14102.06	6820	0	200
2022.03.02	13:00:00	14101.95	14145.27	14091.97	14110.46	6553	0	200
2022.03.02	14:00:00	14109.46	14134.39	14070.44	14092.92	6186	0	200
2022.03.02	15:00:00	14093.11	14093.79	14009.77	14039.64	7239	0	200
2022.03.02	16:00:00	14038.95	14134.05	14017.34	14081.57	8903	0	100
2022.03.02	17:00:00	14079.50	14128.25	13957.00	14054.02	11124	0	100
2022.03.02	18:00:00	14054.05	14226.25	14021.83	14168.19	10464	0	100
2022.03.02	19:00:00	14168.32	14215.71	14153.56	14196.33	9125	0	100
2022.03.02	20:00:00	14197.82	14269.15	14196.61	14239.33	8741	0	100
2022.03.02	21:00:00	14242.30	14288.31	14224.56	14244.79	8820	0	100
2022.03.02	22:00:00	14242.29	14293.46	14238.64	14242.01	9413	0	100
2022.03.02	23:00:00	14239.51	14246.89	14177.48	14201.40	3126	0	100
2022.03.03	01:00:00	14200.66	14212.29	14190.79	14208.16	2632	0	200
2022.03.03	02:00:00	14209.41	14217.66	14198.78	14210.70	3420	0	200
2022.03.03	03:00:00	14209.83	14226.83	14185.56	14188.93	3932	0	200
2022.03.03	04:00:00	14189.31	14231.43	14186.81	14226.56	3302	0	200
2022.03.03	05:00:00	14226.81	14241.05	14217.44	14227.56	2563	0	200
2022.03.03	06:00:00	14226.56	14236.43	14219.31	14222.94	2196	0	200
2022.03.03	07:00:00	14221.69	14251.16	14213.94	14241.28	2901	0	200
2022.03.03	08:00:00	14241.16	14257.78	14233.18	14249.85	2711	0	200
2022.03.03	09:00:00	14248.35	14254.48	14200.14	14214.81	5065	0	200
2022.03.03	10:00:00	14213.68	14247.47	14172.09	14192.87	7438	0	200
2022.03.03	11:00:00	14192.86	14224.91	14162.88	14201.80	7035	0	200
2022.03.03	12:00:00	14201.68	14209.05	14170.80	14192.98	5797	0	200
2022.03.03	13:00:00	14192.72	14226.79	14176.57	14186.31	5744	0	200
2022.03.03	14:00:00	14186.43	14228.56	14186.43	14205.64	5786	0	200
2022.03.03	15:00:00	14206.96	14337.37	14206.20	14333.50	6548	0	200
2022.03.03	16:00:00	14333.25	14395.38	14238.93	14266.87	9444	0	100
2022.03.03	17:00:00	14272.74	14292.61	14055.43	14056.48	10430	0	100
2022.03.03	18:00:00	14054.90	14140.19	14035.41	14118.46	9857	0	100
2022.03.03	19:00:00	14119.09	14218.65	14052.69	14147.25	10076	0	100
2022.03.03	20:00:00	14146.00	14197.78	14113.50	14131.66	9159	0	100
2022.03.03	21:00:00	14130.54	14176.91	14045.98	14060.93	9304	0	100
2022.03.03	22:00:00	14058.93	14058.93	13961.41	14035.65	10038	0	100
2022.03.03	23:00:00	14037.40	14066.10	14031.76	14062.00	2586	0	100
2022.03.04	01:00:00	14067.82	14085.44	14050.94	14080.44	2637	0	200
2022.03.04	02:00:00	14080.57	14086.82	13769.55	13806.55	7708	0	200
2022.03.04	03:00:00	13808.42	13948.81	13746.82	13931.56	7771	0	200
2022.03.04	04:00:00	13932.81	13944.69	13880.30	13899.22	5479	0	200
2022.03.04	05:00:00	13899.09	13925.43	13875.12	13888.63	4830	0	200
2022.03.04	06:00:00	13889.63	13919.32	13878.21	13915.33	3967	0	200
2022.03.04	07:00:00	13916.83	13952.10	13908.45	13948.73	3771	0	200
